place_id,cre_id,x,location/x,y,location/y,name
2259,PL/776/EXP/ES/2015,-106.4733,-106.4733,31.7203,31.7203,"DIAZ GAS, S.A. DE C.V."
2260,PL/682/EXP/ES/2015,-115.506,-115.506,32.64334,32.64334,"ESTACION RAEL, S. DE R.L. DE C.V."
2261,PL/597/EXP/ES/2015,-100.5805,-100.5805,25.78744,25.78744,"PETROMAX, S.A. DE C.V."
2262,PL/400/EXP/ES/2015,-101.2223,-101.2223,19.67717,19.67717,"GRUPO OCTANO, S.A. DE C.V."
2263,PL/434/EXP/ES/2015,-100.846,-100.846,25.44611,25.44611,"PETROMAX, S.A. DE C.V."
2264,PL/673/EXP/ES/2015,-101.4273,-101.4273,27.88953,27.88953,"SERVICIO AG SANTA ROSA, S.A. DE C.V."
2265,PL/886/EXP/ES/2015,-103.5191,-103.5191,25.54451,25.54451,"ARY SUPER SERVICIOS II, SA DE CV"
2266,PL/872/EXP/ES/2015,-91.82955,-91.82955,18.65546,18.65546,"Gaeli Diesel, S.A. de C.V."
2267,PL/537/EXP/ES/2015,-99.10912,-99.10912,19.47922,19.47922,"PETROMAX, S.A. DE C.V."
2268,PL/670/EXP/ES/2015,-117.0165,-117.0165,32.53784,32.53784,"SERVICIO CIBOLA, S.A. DE C.V."
2269,PL/844/EXP/ES/2015,-93.1921,-93.1921,16.76767,16.76767,COMBUSTIBLES Y REPARACIONES DE CHIAPAS SA DE CV
2270,PL/657/EXP/ES/2015,-116.6227,-116.6227,32.57238,32.57238,"ESTACION LA VICTORIA, S.A. DE C.V."
2271,PL/578/EXP/ES/2015,-100.2961,-100.2961,25.75637,25.75637,"PETROMAX, S.A. DE C.V."
2272,PL/631/EXP/ES/2015,-99.09545,-99.09545,19.37437,19.37437,"Gasolinería Magnolias, S.A. de C.V."
2273,PL/782/EXP/ES/2015,-110.2967,-110.2967,24.1315,24.1315,OPERADORA DE COMBUSTIBLE SA DE CV
2274,PL/552/EXP/ES/2015,-98.27705,-98.27705,26.00909,26.00909,"PETROMAX, S.A. DE C.V."
2275,PL/605/EXP/ES/2015,-116.9097,-116.9097,32.51204,32.51204,"PETROMAX, S.A. DE C.V."
2276,PL/361/EXP/ES/2015,-108.9416,-108.9416,25.8021,25.8021,MULTISERVICIOS LA PILARICA SA DE CV
2277,PL/840/EXP/ES/2015,-105.3485,-105.3485,20.76174,20.76174,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V."
2278,PL/521/EXP/ES/2015,-100.1539,-100.1539,25.42441,25.42441,"PETROMAX, S.A. DE C.V."
2279,PL/543/EXP/ES/2015,-103.4968,-103.4968,25.5994,25.5994,"PETROMAX, S.A. DE C.V."
2280,PL/529/EXP/ES/2015,-103.3584,-103.3584,25.53979,25.53979,"PETROMAX, S.A. DE C.V."
2281,PL/515/EXP/ES/2015,-100.1625,-100.1625,25.73066,25.73066,"PETROMAX, S.A. DE C.V."
2282,PL/763/EXP/ES/2015,-101.4921,-101.4921,26.99841,26.99841,SERVICIO 8 DE ENERO S.A. DE C.V.
2283,PL/703/EXP/ES/2015,-99.16292,-99.16292,23.73274,23.73274,GASOLINERA EL 27 SA DE CV
2284,PL/486/EXP/ES/2015,-100.1952,-100.1952,25.69145,25.69145,"PETROMAX, S.A. DE C.V."
2285,PL/863/EXP/ES/2015,-115.4868,-115.4868,32.66468,32.66468,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V."
2286,PL/602/EXP/ES/2015,-100.3921,-100.3921,25.67348,25.67348,"PETROMAX, S.A. DE C.V."
2287,PL/826/EXP/ES/2015,-99.02579,-99.02579,19.61582,19.61582,"Estación de Servicio Sauvage, S.A. de C.V."
2288,PL/411/EXP/ES/2015,-101.0389,-101.0389,19.82875,19.82875,"GRUPO OCTANO, S.A. DE C.V."
2289,PL/642/EXP/ES/2015,-116.9525,-116.9525,32.43441,32.43441,"ESTACION DEL ROBLE, S.A. DE C.V."
2290,PL/541/EXP/ES/2015,-100.2357,-100.2357,25.71714,25.71714,"PETROMAX, S.A. DE C.V."
2291,PL/758/EXP/ES/2015,-103.7026,-103.7026,19.2684,19.2684,GASOPRIM SA DE CV
2292,PL/420/EXP/ES/2015,-104.9266,-104.9266,21.52014,21.52014,"GRUPO OCTANO, S.A. DE C.V."
2293,PL/369/EXP/ES/2015,-108.9937,-108.9937,25.76829,25.76829,MULTISERVICIOS LA PILARICA SA DE CV
2294,PL/843/EXP/ES/2015,-99.21804,-99.21804,19.42066,19.42066,GASOLINERIA LOMALINDA 0194 S.A DE C.V.
2295,PL/509/EXP/ES/2015,-105.3746,-105.3746,20.76066,20.76066,"GRUPO OCTANO, S.A. DE C.V."
2296,PL/488/EXP/ES/2015,-100.9607,-100.9607,25.47087,25.47087,"PETROMAX, S.A. DE C.V."
2297,PL/753/EXP/ES/2015,-103.729,-103.729,18.76095,18.76095,ENERGETICOS CERRO DE ORTEGA SA DE CV
2298,PL/743/EXP/ES/2015,-91.99803,-91.99803,15.70444,15.70444,DESARROLLO INTEGRAL OCOZOCOAUTLA SA DE CV
2299,PL/565/EXP/ES/2015,-103.4483,-103.4483,25.54146,25.54146,"PETROMAX, S.A. DE C.V."
2300,PL/718/EXP/ES/2015,-116.585,-116.585,32.56567,32.56567,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V."
2301,PL/526/EXP/ES/2015,-100.2573,-100.2573,25.76571,25.76571,"PETROMAX, S.A. DE C.V."
2302,PL/512/EXP/ES/2015,-103.4711,-103.4711,20.54878,20.54878,"PETROMAX, S.A. DE C.V."
2303,PL/539/EXP/ES/2015,-98.33169,-98.33169,26.07043,26.07043,"PETROMAX, S.A. DE C.V."
2304,PL/644/EXP/ES/2015,-116.9668,-116.9668,32.40604,32.40604,"SERV.EL TRIANGULO DEL REFUGIO,S.DER.L.DEC.V."
2305,PL/616/EXP/ES/2015,-101.1545,-101.1545,19.70107,19.70107,"GRUPO OCTANO, S.A. DE C.V."
2306,PL/862/EXP/ES/2015,-106.4634,-106.4634,31.64773,31.64773,GRUPO GOCALVI SA DE CV
2307,PL/637/EXP/ES/2015,-116.9861,-116.9861,32.50862,32.50862,"SERVICIO CIBOLA, S.A. DE C.V."
2308,PL/449/EXP/ES/2015,-116.5928,-116.5928,31.79353,31.79353,"PETROMAX, S.A. DE C.V."
2309,PL/732/EXP/ES/2015,-117.0203,-117.0203,32.49725,32.49725,"SERVICIO EFIGAS, S. DE R.L. DE C.V."
2310,PL/694/EXP/ES/2015,-99.2113,-99.2113,19.2257,19.2257,"Operadora Santa Elena, S.A. de C.V."
2311,PL/362/EXP/ES/2015,-108.9826,-108.9826,25.80633,25.80633,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V."
2312,PL/813/EXP/ES/2015,-100.7522,-100.7522,28.44654,28.44654,GASOLINERA EL ENCINO S.A. DE C.V
2313,PL/456/EXP/ES/2015,-100.9761,-100.9761,25.45598,25.45598,"PETROMAX, S.A. DE C.V."
2314,PL/455/EXP/ES/2015,-100.4806,-100.4806,25.68477,25.68477,"PETROMAX, S.A. DE C.V."
2315,PL/385/EXP/ES/2015,-115.4363,-115.4363,32.58577,32.58577,GRUPO EMPRESARIAL CACHANILLA SA DE CV
2316,PL/652/EXP/ES/2015,-99.24943,-99.24943,19.44123,19.44123,"Servicio la Guitarra, S.A. de C.V."
2317,PL/641/EXP/ES/2015,-116.9871,-116.9871,32.46825,32.46825,"ESTACION GRUGAS, S. DE R.L. DE C.V."
2318,PL/462/EXP/ES/2015,-100.2444,-100.2444,25.73667,25.73667,"PETROMAX, S.A. DE C.V."
2319,PL/895/EXP/ES/2015,-99.16319,-99.16319,19.4423,19.4423,"SEVEN SERVICE, S.A DE C.V."
2320,PL/767/EXP/ES/2015,-100.9758,-100.9758,25.42712,25.42712,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
2321,PL/629/EXP/ES/2015,-99.13498,-99.13498,19.66663,19.66663,"Servicio Calatrava, S.A. de C.V."
2322,PL/375/EXP/ES/2015,-104.8867,-104.8867,21.50385,21.50385,"GRUPO OCTANO, S.A. DE C.V."
2323,PL/364/EXP/ES/2015,-105.2269,-105.2269,22.00695,22.00695,"GRUPO OCTANO, S.A. DE C.V."
2324,PL/545/EXP/ES/2015,-116.9343,-116.9343,32.49222,32.49222,"PETROMAX, S.A. DE C.V."
2325,PL/430/EXP/ES/2015,-99.20648,-99.20648,19.54421,19.54421,"PETROMAX, S.A. DE C.V."
2326,PL/850/EXP/ES/2015,-115.4716,-115.4716,32.63718,32.63718,"ESTACION RAEL, S. DE R.L. DE C.V."
2327,PL/867/EXP/ES/2015,-99.23139,-99.23139,18.83838,18.83838,"Gasolinería Rubí, S.A. de C.V."
2328,PL/781/EXP/ES/2015,-116.9867,-116.9867,32.52137,32.52137,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V."
2329,PL/624/EXP/ES/2015,-100.3987,-100.3987,25.76576,25.76576,"PETROMAX, S.A. DE C.V."
2330,PL/406/EXP/ES/2015,-108.9852,-108.9852,25.77709,25.77709,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V."
2331,PL/418/EXP/ES/2015,-103.4485,-103.4485,20.70532,20.70532,"GRUPO OCTANO, S.A. DE C.V."
2332,PL/482/EXP/ES/2015,-100.219,-100.219,25.53799,25.53799,"PETROMAX, S.A. DE C.V."
2333,PL/479/EXP/ES/2015,-98.32028,-98.32028,26.05507,26.05507,"PETROMAX, S.A. DE C.V."
2334,PL/905/EXP/ES/2015,-99.23235,-99.23235,19.36607,19.36607,ESTACION DE SERVICIO CORCELES SA DE CV
2335,PL/827/EXP/ES/2015,-104.6564,-104.6564,24.05557,24.05557,SERVICIO GASOLINERO EL PRIMO S.A. DE C.V.
2336,PL/752/EXP/ES/2015,-100.8894,-100.8894,25.44036,25.44036,servicio libramiento jlp sa de cv
2337,PL/530/EXP/ES/2015,-100.9894,-100.9894,25.424,25.424,"PETROMAX, S.A. DE C.V."
2338,PL/595/EXP/ES/2015,-100.4674,-100.4674,25.69789,25.69789,"PETROMAX, S.A. DE C.V."
2339,PL/674/EXP/ES/2015,-92.90816,-92.90816,16.80658,16.80658,"COMERCIALIZADORA DE COMBUSTIBLES DE CHIAPAS, SA DE CV"
2340,PL/453/EXP/ES/2015,-98.29163,-98.29163,26.05218,26.05218,"PETROMAX, S.A. DE C.V."
2341,PL/511/EXP/ES/2015,-98.37744,-98.37744,26.05263,26.05263,"PETROMAX, S.A. DE C.V."
2342,PL/855/EXP/ES/2015,-99.03545,-99.03545,19.36047,19.36047,"Servicio Geyser, S.A. de C.V."
2343,PL/551/EXP/ES/2015,-100.2869,-100.2869,25.75716,25.75716,"PETROMAX, S.A. DE C.V."
2344,PL/431/EXP/ES/2015,-99.17842,-99.17842,19.52987,19.52987,"PETROMAX, S.A. DE C.V."
2345,PL/528/EXP/ES/2015,-103.4854,-103.4854,25.59509,25.59509,"PETROMAX, S.A. DE C.V."
2346,PL/438/EXP/ES/2015,-100.9463,-100.9463,25.53754,25.53754,"PETROMAX, S.A. DE C.V."
2347,PL/611/EXP/ES/2015,-98.35895,-98.35895,26.05935,26.05935,"PETROMAX, S.A. DE C.V."
2348,PL/480/EXP/ES/2015,-106.1422,-106.1422,28.70224,28.70224,"PETROMAX, S.A. DE C.V."
2349,PL/608/EXP/ES/2015,-100.2729,-100.2729,25.68494,25.68494,"PETROMAX, S.A. DE C.V."
2350,PL/871/EXP/ES/2015,-103.3939,-103.3939,25.51376,25.51376,"ARY SUPER SERVICIOS IV, SA DE CV"
2351,PL/623/EXP/ES/2015,-103.2512,-103.2512,20.45484,20.45484,"PETROMAX, S.A. DE C.V."
2352,PL/566/EXP/ES/2015,-100.3175,-100.3175,25.72574,25.72574,"PETROMAX, S.A. DE C.V."
2353,PL/662/EXP/ES/2015,-99.1646,-99.1646,19.26855,19.26855,"Gasolinería Colegio Militar, S.A. de C.V."
2354,PL/502/EXP/ES/2015,-104.8922,-104.8922,21.47978,21.47978,"GRUPO OCTANO, S.A. DE C.V."
2355,PL/906/EXP/ES/2015,-99.14,-99.14,19.48179,19.48179,"Suministro y Limpieza de Autobuses, S.A. de C.V."
2356,PL/503/EXP/ES/2015,-103.4529,-103.4529,20.6932,20.6932,"GRUPO OCTANO, S.A. DE C.V."
2357,PL/898/EXP/ES/2015,-95.79509,-95.79509,15.94528,15.94528,"COMBUSTIBLES MB DE LA COSTA, S.A. DE C.V."
2358,PL/607/EXP/ES/2015,-98.40625,-98.40625,26.04127,26.04127,"PETROMAX, S.A. DE C.V."
2359,PL/360/EXP/ES/2015,-108.9943,-108.9943,25.79409,25.79409,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V."
2360,PL/536/EXP/ES/2015,-105.3207,-105.3207,20.74955,20.74955,"GRUPO OCTANO, S.A. DE C.V."
2361,PL/704/EXP/ES/2015,-116.9981,-116.9981,32.51191,32.51191,"ESTACION HIPODROMO, S.A. DE C.V."
2362,PL/748/EXP/ES/2015,-106.4809,-106.4809,31.74264,31.74264,"DIAZ GAS, S.A. DE C.V."
2363,PL/711/EXP/ES/2015,-116.9417,-116.9417,32.48495,32.48495,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V."
2364,PL/506/EXP/ES/2015,-104.904,-104.904,21.52525,21.52525,"GRUPO OCTANO, S.A. DE C.V."
2365,PL/780/EXP/ES/2015,-116.931,-116.931,32.5438,32.5438,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V."
2366,PL/846/EXP/ES/2015,-106.4088,-106.4088,31.6654,31.6654,GRUPO GOCALVI SA DE CV
2367,PL/496/EXP/ES/2015,-100.8398,-100.8398,25.61303,25.61303,"PETROMAX, S.A. DE C.V."
2368,PL/460/EXP/ES/2015,-98.22788,-98.22788,26.04685,26.04685,"PETROMAX, S.A. DE C.V."
2369,PL/582/EXP/ES/2015,-98.27101,-98.27101,26.08634,26.08634,"PETROMAX, S.A. DE C.V."
2370,PL/481/EXP/ES/2015,-100.1764,-100.1764,25.69438,25.69438,"PETROMAX, S.A. DE C.V."
2371,PL/422/EXP/ES/2015,-105.3031,-105.3031,20.74488,20.74488,"GRUPO OCTANO, S.A. DE C.V."
2372,PL/793/EXP/ES/2015,-106.407,-106.407,31.64269,31.64269,"DIAZ GAS, S.A. DE C.V."
2373,PL/661/EXP/ES/2015,-116.9228,-116.9228,32.53723,32.53723,"ESTACION AMBAR, S. DE R.L. DE C.V."
2374,PL/612/EXP/ES/2015,-100.998,-100.998,25.45015,25.45015,"PETROMAX, S.A. DE C.V."
2375,PL/839/EXP/ES/2015,-105.2707,-105.2707,20.73753,20.73753,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V."
2376,PL/557/EXP/ES/2015,-98.37684,-98.37684,26.05171,26.05171,"PETROMAX, S.A. DE C.V."
2377,PL/367/EXP/ES/2015,-108.9733,-108.9733,25.79476,25.79476,MULTISERVICIOS LA PILARICA SA DE CV
2378,PL/654/EXP/ES/2015,-117.0529,-117.0529,32.49525,32.49525,"ESTACION AMBAR, S. DE R.L. DE C.V."
2379,PL/681/EXP/ES/2015,-103.4197,-103.4197,20.68804,20.68804,Becktrop Operadora SA de CV
2380,PL/668/EXP/ES/2015,-117.0559,-117.0559,32.39319,32.39319,"SERVICIO CIBOLA, S.A. DE C.V."
2381,PL/875/EXP/ES/2015,-116.949,-116.949,32.52652,32.52652,"SERVICIO EFIGAS, S. DE R.L. DE C.V."
2382,PL/665/EXP/ES/2015,-116.9643,-116.9643,32.50297,32.50297,"SERVICIO CIBOLA, S.A. DE C.V."
2383,PL/359/EXP/ES/2015,-101.7064,-101.7064,22.63596,22.63596,SALVADOR GALINDO RAMIREZ
2384,PL/861/EXP/ES/2015,-117.0305,-117.0305,32.49149,32.49149,"ESTACION RAEL, S. DE R.L. DE C.V."
2385,PL/579/EXP/ES/2015,-100.3196,-100.3196,25.70392,25.70392,"PETROMAX, S.A. DE C.V."
2386,PL/508/EXP/ES/2015,-105.2228,-105.2228,20.62714,20.62714,"GRUPO OCTANO, S.A. DE C.V."
2387,PL/475/EXP/ES/2015,-98.35052,-98.35052,26.04279,26.04279,"PETROMAX, S.A. DE C.V."
2388,PL/491/EXP/ES/2015,-97.47758,-97.47758,25.86598,25.86598,"PETROMAX, S.A. DE C.V."
2389,PL/856/EXP/ES/2015,-103.4926,-103.4926,25.58082,25.58082,"Ary Super Servicios I, SA de CV"
2390,PL/787/EXP/ES/2015,-99.17616,-99.17616,19.4153,19.4153,"GPDC Estaciones de Servicio, S. A. DE C. V."
2391,PL/676/EXP/ES/2015,-100.9801,-100.9801,29.32497,29.32497,"SERVICIO CIBOLA, S.A. DE C.V."
2392,PL/493/EXP/ES/2015,-98.3122,-98.3122,26.06018,26.06018,"PETROMAX, S.A. DE C.V."
2393,PL/746/EXP/ES/2015,-92.13802,-92.13802,15.66675,15.66675,HIDROCARBUROS EXPRESS OCOZOCOAUTLA SA DE CV
2394,PL/857/EXP/ES/2015,-106.5588,-106.5588,31.77539,31.77539,GRUPO GOCALVI SA DE CV
2395,PL/772/EXP/ES/2015,-100.55,-100.55,28.7,28.7,ORBA GAS SA DE CV
2396,PL/388/EXP/ES/2015,-115.5103,-115.5103,32.62274,32.62274,GRUPO EMPRESARIAL CACHANILLA SA DE CV
2397,PL/696/EXP/ES/2015,-98.87991,-98.87991,19.39925,19.39925,"Estación de Servicios Costeña, S.A. de C.V."
2398,PL/412/EXP/ES/2015,-109.0235,-109.0235,25.80817,25.80817,MULTISERVICIOS LA PILARICA SA DE CV
2399,PL/532/EXP/ES/2015,-100.7929,-100.7929,19.90299,19.90299,"GRUPO OCTANO, S.A. DE C.V."
2400,PL/437/EXP/ES/2015,-100.1731,-100.1731,25.62543,25.62543,"PETROMAX, S.A. DE C.V."
2401,PL/609/EXP/ES/2015,-100.2486,-100.2486,25.78408,25.78408,"PETROMAX, S.A. DE C.V."
2402,PL/705/EXP/ES/2015,-116.9517,-116.9517,32.50465,32.50465,"ESTACION HIPODROMO, S.A. DE C.V."
2403,PL/730/EXP/ES/2015,-93.30972,-93.30972,16.76678,16.76678,EL EDEN GUTIERREZ & ARAMONI SERVICIOS SA DE CV
2404,PL/684/EXP/ES/2015,-116.9372,-116.9372,32.47997,32.47997,"VILLAFLORESTA DE TIJUANA, S.A. DE C.V."
2405,PL/556/EXP/ES/2015,-98.19566,-98.19566,26.0128,26.0128,"PETROMAX, S.A. DE C.V."
2406,PL/581/EXP/ES/2015,-100.2367,-100.2367,25.86027,25.86027,"PETROMAX, S.A. DE C.V."
2407,PL/646/EXP/ES/2015,-100.9964,-100.9964,25.46486,25.46486,"PETROMAX, S.A. DE C.V."
2408,PL/824/EXP/ES/2015,-99.16859,-99.16859,18.91005,18.91005,"Inmobiliaria Parque Civac, S.A. de C.V."
2409,PL/881/EXP/ES/2015,-99.13345,-99.13345,19.30831,19.30831,"Servicio Agua Brava, S.A. de C.V."
2410,PL/386/EXP/ES/2015,-102.9302,-102.9302,20.37663,20.37663,"COMBU-EXPRESS, S.A. DE C.V."
2411,PL/615/EXP/ES/2015,-99.18764,-99.18764,19.38079,19.38079,"PETROMAX, S.A. DE C.V."
2412,PL/728/EXP/ES/2015,-104.3395,-104.3395,19.12105,19.12105,GENERAL DE COMBUSTIBLES COLIMA SA DE CV
2413,PL/745/EXP/ES/2015,-100.5383,-100.5383,28.69786,28.69786,"OPERADORA GALFOX, SA DE CV"
2414,PL/442/EXP/ES/2015,-98.32571,-98.32571,26.07711,26.07711,"PETROMAX, S.A. DE C.V."
2415,PL/768/EXP/ES/2015,-92.15979,-92.15979,14.67243,14.67243,ABASTECEDORA DE COMBUSTIBLES DEL SURESTE SA DE CV
2416,PL/586/EXP/ES/2015,-100.2974,-100.2974,25.75324,25.75324,"PETROMAX, S.A. DE C.V."
2417,PL/432/EXP/ES/2015,-100.2656,-100.2656,25.68003,25.68003,"PETROMAX, S.A. DE C.V."
2418,PL/576/EXP/ES/2015,-98.32381,-98.32381,26.07018,26.07018,"PETROMAX, S.A. DE C.V."
2419,PL/789/EXP/ES/2015,-106.0961,-106.0961,28.72977,28.72977,COMBUSTIBLES Y LUBRICANTES ATENAS SA DE CV
2420,PL/656/EXP/ES/2015,-117.0118,-117.0118,32.53125,32.53125,"ESTACION LA VICTORIA, S.A. DE C.V."
2421,PL/714/EXP/ES/2015,-104.3036,-104.3036,19.09598,19.09598,"COMBU-EXPRESS, S.A. DE C.V."
2422,PL/800/EXP/ES/2015,-103.7395,-103.7395,19.27286,19.27286,GRUPO 65 SA DE CV
2423,PL/880/EXP/ES/2015,-100.0968,-100.0968,20.46216,20.46216,"ESTACION DE SERVICIO LEON, S.DER.L. DE C.V."
2424,PL/873/EXP/ES/2015,-103.3643,-103.3643,20.63894,20.63894,"INDUSTRIAS CEBRA, S.A. DE C.V."
2425,PL/425/EXP/ES/2015,-100.359,-100.359,25.7197,25.7197,"PETROMAX, S.A. DE C.V."
2426,PL/762/EXP/ES/2015,-100.9668,-100.9668,25.42703,25.42703,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
2427,PL/775/EXP/ES/2015,-106.4074,-106.4074,31.68314,31.68314,"DIAZ GAS, S.A. DE C.V."
2428,PL/907/EXP/ES/2015,-100.7242,-100.7242,20.90505,20.90505,"LAS MEJORES ESTACIONES, S.A DE C.V"
2429,PL/447/EXP/ES/2015,-100.4386,-100.4386,25.67901,25.67901,"PETROMAX, S.A. DE C.V."
2430,PL/471/EXP/ES/2015,-103.4788,-103.4788,25.56364,25.56364,"PETROMAX, S.A. DE C.V."
2431,PL/452/EXP/ES/2015,-103.2545,-103.2545,20.61732,20.61732,"PETROMAX, S.A. DE C.V."
2432,PL/649/EXP/ES/2015,-99.12277,-99.12277,19.65666,19.65666,"Gasolinería Veneto, S.A. de C.V."
2433,PL/620/EXP/ES/2015,-100.9678,-100.9678,25.49093,25.49093,"PETROMAX, S.A. DE C.V."
2434,PL/604/EXP/ES/2015,-101.0159,-101.0159,25.41419,25.41419,"PETROMAX, S.A. DE C.V."
2435,PL/546/EXP/ES/2015,-103.4194,-103.4194,20.61091,20.61091,"PETROMAX, S.A. DE C.V."
2436,PL/651/EXP/ES/2015,-101.5306,-101.5306,27.89273,27.89273,SERVICIO MUZQUIZ S.A.
2437,PL/908/EXP/ES/2015,-100.6528,-100.6528,21.01261,21.01261,"DIGEPE, S.A. DE C.V. (07356)"
2438,PL/499/EXP/ES/2015,-99.16546,-99.16546,19.63085,19.63085,"PETROMAX, S.A. DE C.V."
2439,PL/573/EXP/ES/2015,-100.1725,-100.1725,25.75881,25.75881,"PETROMAX, S.A. DE C.V."
2440,PL/900/EXP/ES/2015,-104.6984,-104.6984,24.43446,24.43446,SERVICIO GASOLINERO EL PRIMO S.A. DE C.V.
2441,PL/625/EXP/ES/2015,-99.27599,-99.27599,19.40762,19.40762,"Fuente de Carga Frigga, S.A. de C.V."
2442,PL/484/EXP/ES/2015,-99.2421,-99.2421,19.56659,19.56659,"PETROMAX, S.A. DE C.V."
2443,PL/723/EXP/ES/2015,-93.29664,-93.29664,16.76811,16.76811,PROMOTORA DE SERVICIOS OCOZOCOAUTLA SA DE CV
2444,PL/882/EXP/ES/2015,-99.12744,-99.12744,19.31672,19.31672,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V."
2445,PL/410/EXP/ES/2015,-101.1363,-101.1363,19.96015,19.96015,"GRUPO OCTANO, S.A. DE C.V."
2446,PL/387/EXP/ES/2015,-109.0221,-109.0221,25.77642,25.77642,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V."
2447,PL/613/EXP/ES/2015,-100.2887,-100.2887,25.76551,25.76551,"PETROMAX, S.A. DE C.V."
2448,PL/712/EXP/ES/2015,-115.5549,-115.5549,32.59245,32.59245,"ESTACION RAEL, S. DE R.L. DE C.V."
2449,PL/626/EXP/ES/2015,-99.07566,-99.07566,19.64,19.64,"Servicio Granada, S.A. de C.V."
2450,PL/524/EXP/ES/2015,-106.0861,-106.0861,28.66151,28.66151,"PETROMAX, S.A. DE C.V."
2451,PL/459/EXP/ES/2015,-101.0064,-101.0064,25.45446,25.45446,"PETROMAX, S.A. DE C.V."
2452,PL/778/EXP/ES/2015,-106.1502,-106.1502,28.71699,28.71699,CORPORATIVO ARPE SA DE CV
2453,PL/544/EXP/ES/2015,-100.3696,-100.3696,25.66981,25.66981,"PETROMAX, S.A. DE C.V."
2454,PL/700/EXP/ES/2015,-102.7334,-102.7334,21.84296,21.84296,"SERVICIO ROMALSA, S.A. DE C.V."
2455,PL/663/EXP/ES/2015,-117.0479,-117.0479,32.40914,32.40914,"ESTACION GRUGAS, S. DE R.L. DE C.V."
2456,PL/588/EXP/ES/2015,-100.5097,-100.5097,25.69306,25.69306,"PETROMAX, S.A. DE C.V."
2457,PL/899/EXP/ES/2015,-116.5914,-116.5914,31.84799,31.84799,SERVICIO ROSA S.A. DE C.V.
2458,PL/894/EXP/ES/2015,-98.63866,-98.63866,20.01397,20.01397,HIDROCARBUROS EPAZOYUCAN S.A DE C.V.
2459,PL/444/EXP/ES/2015,-100.3207,-100.3207,25.66751,25.66751,"PETROMAX, S.A. DE C.V."
2460,PL/525/EXP/ES/2015,-101.0904,-101.0904,25.26543,25.26543,"PETROMAX, S.A. DE C.V."
2461,PL/593/EXP/ES/2015,-98.27431,-98.27431,25.98758,25.98758,"PETROMAX, S.A. DE C.V."
2462,PL/487/EXP/ES/2015,-100.24,-100.24,25.85541,25.85541,"PETROMAX, S.A. DE C.V."
2463,PL/399/EXP/ES/2015,-109.0072,-109.0072,25.77955,25.77955,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V."
2464,PL/457/EXP/ES/2015,-117.0592,-117.0592,32.36537,32.36537,"PETROMAX, S.A. DE C.V."
2465,PL/426/EXP/ES/2015,-100.2683,-100.2683,25.60693,25.60693,"PETROMAX, S.A. DE C.V."
2466,PL/407/EXP/ES/2015,-108.9428,-108.9428,25.79961,25.79961,MULTISERVICIOS LA PILARICA SA DE CV
2467,PL/683/EXP/ES/2015,-104.2583,-104.2583,19.0389,19.0389,RAMCAL SA DE CV
2468,PL/549/EXP/ES/2015,-103.2741,-103.2741,20.62028,20.62028,"PETROMAX, S.A. DE C.V."
2469,PL/440/EXP/ES/2015,-100.1889,-100.1889,25.49524,25.49524,"PETROMAX, S.A. DE C.V."
2470,PL/731/EXP/ES/2015,-102.2888,-102.2888,21.88947,21.88947,SERVICIO MARTIN SA DE CV
2471,PL/377/EXP/ES/2015,-108.9927,-108.9927,25.76679,25.76679,MULTISERVICIOS LA PILARICA SA DE CV
2472,PL/587/EXP/ES/2015,-100.4599,-100.4599,25.66529,25.66529,"PETROMAX, S.A. DE C.V."
2473,PL/568/EXP/ES/2015,-98.29046,-98.29046,26.09215,26.09215,"PETROMAX, S.A. DE C.V."
2474,PL/759/EXP/ES/2015,-102.2698,-102.2698,21.85173,21.85173,DALCON SA DE CV
2475,PL/507/EXP/ES/2015,-105.276,-105.276,20.71072,20.71072,"GRUPO OCTANO, S.A. DE C.V."
2476,PL/701/EXP/ES/2015,-102.3077,-102.3077,21.84497,21.84497,"SERVICIO VILLAS DEL PILAR, S.A. DE C.V."
2477,PL/691/EXP/ES/2015,-99.02151,-99.02151,19.25752,19.25752,"Gasolinería Mallorca, S.A. de C.V."
2478,PL/848/EXP/ES/2015,-98.9109,-98.9109,20.2175,20.2175,LATANST SA DE CV
2479,PL/698/EXP/ES/2015,-99.13567,-99.13567,19.64001,19.64001,"Tulti Estación, S.A. de C.V."
2480,PL/599/EXP/ES/2015,-100.2871,-100.2871,25.73661,25.73661,"PETROMAX, S.A. DE C.V."
