CVE_ENT,CVE_MUN,NOM_MUN,OID_1,CVEGEO,SELECTED,/place/@pl,/place/cre,/place/loc,/place/l_1,/place/l_2,/place/l_3,/place/nam,COUNT,id
15,33,Ecatepec de Morelos,188,15033,1,793192,PL/699/EXP/ES/2015,,-9210.732,1820.3073,1820.3073,"Gasolinería Segovia, S.A. de C.V.",93,8529
15,32,Donato Guerra,189,15032,1,22612,PL/20065/EXP/ES/2017,,-100.0636,19.2834,19.2834,Las Sabanas Super Servicio S.A de C.V,1,22612
15,31,Chimalhuacán,190,15031,1,145602,PL/1903/EXP/ES/2015,,-1781.2487,349.5517,349.5517,Servicio Kafego SA de CV,18,8089
15,30,Chiconcuac,191,15030,1,,,,,,,,0,0
15,29,Chicoloapan,192,15029,1,223889,PL/696/EXP/ES/2015,,-1483.6664,291.205,291.205,"Estación de Servicios Costeña, S.A. de C.V.",15,14926
15,28,Chiautla,193,15028,1,20313,PL/8353/EXP/ES/2015,,-197.7635,39.1024,39.1024,J CRUZ BOJORGES CASTRO,2,10157
15,27,Chapultepec,194,15027,1,12993,PL/10799/EXP/ES/2015,,-99.5693,19.2039,19.2039,SUPER SERVICIO M Y M S.A. DE C.V.,1,12993
15,26,Chapa de Mota,195,15026,1,14340,PL/1978/EXP/ES/2015,,-199.1906,39.709,39.709,LUBRICANTES Y SERVICIOS CHAPA DE MOTA S.A DE C.V,2,7170
15,25,Chalco,196,15025,1,598343,PL/1831/EXP/ES/2015,,-4054.2651,789.674,789.674,CORPOSTAR S.A. DE C.V.,41,14594
15,24,Cuautitlán,197,15024,1,155252,PL/1494/EXP/ES/2015,,-1586.7461,314.8959,314.8959,"SERVICIO ORIENTAL, S.A. DE C.V.",16,9703
15,23,Coyotepec,198,15023,1,23026,PL/9022/EXP/ES/2015,,-198.382,39.5607,39.5607,"SERVICIO EXPRESS COYOTEPEC, S.A. DE C.V.",2,11513
15,22,Cocotitlán,199,15022,1,29023,PL/1856/EXP/ES/2015,,-494.3032,96.1655,96.1655,SERVICIO COCOHTLI S.A DE C.V.,5,5805
15,21,Coatepec Harinas,200,15021,1,48981,PL/8474/EXP/ES/2015,,-399.0717,75.5763,75.5763,JOSE ADRIAN MENDEZ VAZQUEZ,4,12245
15,20,Coacalco de Berriozábal,201,15020,1,138060,PL/553/EXP/ES/2015,,-1387.3775,274.9477,274.9477,"PETROMAX, S.A. DE C.V.",14,9861
15,19,Capulhuac,202,15019,1,20159,PL/4525/EXP/ES/2015,,-198.9326,38.4252,38.4252,GERARDO REYNALDO GUTIERREZ RUIZ,2,10080
15,18,Calimaya,203,15018,1,90025,PL/5298/EXP/ES/2015,,-597.5118,115.0904,115.0904,MARIA ELENA GOMEZ GONZALEZ,6,15004
15,17,Ayapango,204,15017,1,,,,,,,,0,0
15,16,Axapusco,205,15016,1,87958,PL/1396/EXP/ES/2015,,-493.716,98.7375,98.7375,"SERVICIO PIRÁMIDE DEL FUEGO, S.A. DE C.V.",5,17592
15,15,Atlautla,206,15015,1,,,,,,,,0,0
15,14,Atlacomulco,207,15014,1,153534,PL/1608/EXP/ES/2015,,-1697.8012,336.4862,336.4862,"INMOBILIARIA HEMAJO DE ATLACOMULCO, S.A. DE C.V.",17,9031
15,13,Atizapán de Zaragoza,208,15013,1,198704,PL/879/EXP/ES/2015,,-3076.7036,606.6654,606.6654,"Servicio Vega Atizapan, S.A. de C.V.",31,6410
15,12,Atizapán,209,15012,1,62503,PL/10765/EXP/ES/2015,,-298.4605,57.5349,57.5349,"GRUPO CAMTOS, S.A. DE C.V.",3,20834
15,11,Atenco,210,15011,1,19341,PL/1352/EXP/ES/2015,,-296.7258,58.6551,58.6551,"ESTACIÓN DE SERVICIO MUÑOZABA, S.A. DE C.V.",3,6447
15,10,Apaxco,211,15010,1,12197,PL/2284/EXP/ES/2015,,-198.3454,39.9268,39.9268,APAXCO COMBUSTIBLES SA DE CV,2,6099
15,9,Amecameca,212,15009,1,47614,PL/1394/EXP/ES/2015,,-592.6506,114.7235,114.7235,Super Servicio Castro Flores S.A. de C.V.,6,7936
15,8,Amatepec,213,15008,1,25143,PL/3176/EXP/ES/2015,,-200.5334,37.3898,37.3898,2PM SA DE CV,2,12572
15,7,Amanalco,214,15007,1,3315,PL/2023/EXP/ES/2015,,-100.025,19.2522,19.2522,COMBUSTIBLES LA PUERTA SA DE CV,1,3315
15,6,Almoloya del Río,215,15006,1,,,,,,,,0,0
15,5,Almoloya de Juárez,216,15005,1,223609,PL/2038/EXP/ES/2015,,-1496.5741,290.9173,290.9173,ESTACION DE SERVICIO SF SA DE CV,15,14907
15,3,Aculco,217,15003,1,34249,PL/4338/EXP/ES/2015,,-399.2819,80.5477,80.5477,MELITON ALCANTARA ANDRADE,4,8562
15,2,Acolman,218,15002,1,90819,PL/1399/EXP/ES/2015,,-1088.1775,215.9083,215.9083,"SERVICIO MUVI, S.A. DE C.V.",11,8256
15,1,Acambay,219,15001,1,45157,PL/1632/EXP/ES/2015,,-399.3987,79.7689,79.7689,"CRIMER, S.A. DE C.V.",4,11289
17,29,Yautepec,220,17029,1,91431,PL/1758/EXP/ES/2015,,-990.3141,188.9102,188.9102,SUPER SERVICIO SAN CARLOS S.A. DE C.V.,10,9143
17,14,Mazatepec,221,17014,1,41781,PL/6073/EXP/ES/2015,,-298.1044,56.2033,56.2033,SERVICIO MAZATEPEC SA DE CV,3,13927
17,20,Tepoztlán,222,17020,1,4657,PL/5988/EXP/ES/2015,,-99.1085,18.9823,18.9823,NACIONAL DE COMBUSTIBLES Y LUBRICANTES S.A. DE C.V,1,4657
17,18,Temixco,223,17018,1,129441,PL/867/EXP/ES/2015,,-992.2525,188.4225,188.4225,"Gasolinería Rubí, S.A. de C.V.",10,12944
17,7,Cuernavaca,224,17007,1,625337,PL/853/EXP/ES/2015,,-4564.3209,871.0041,871.0041,"Super Servicio Cumbre, S.A. de C.V.",46,13594
17,28,Xochitepec,225,17028,1,83352,PL/2180/EXP/ES/2015,,-893.0677,168.9082,168.9082,GASOLINERA TAD ALPUYECA SA DE CV,9,9261
17,5,Coatlán del Río,226,17005,1,,,,,,,,0,0
17,15,Miacatlán,227,17015,1,10705,PL/9446/EXP/ES/2015,,-99.3166,18.7804,18.7804,"Estación El Rodeo JM, S.A de C.V.",1,10705
17,9,Huitzilac,228,17009,1,34293,PL/9563/EXP/ES/2015,,-297.7301,57.1715,57.1715,"Parador Covadonga, S.A de C.V.",3,11431
17,16,Ocuituco,229,17016,1,,,,,,,,0,0
17,30,Yecapixtla,230,17030,1,19593,PL/1797/EXP/ES/2015,,-296.6921,56.5091,56.5091,"ESTACION DE SERVICIO YECAPIXTLA, S.A. DE C.V.",3,6531
17,32,Zacualpan,231,17032,1,,,,,,,,0,0
17,22,Tetela del Volcán,232,17022,1,27560,PL/10038/EXP/ES/2015,,-197.4245,37.7703,37.7703,"MAYRA Y GISSEL, S.A. DE C.V.",2,13780
17,27,Totolapan,233,17027,1,10252,PL/9123/EXP/ES/2015,,-98.9329,18.9802,18.9802,ESTACION DE SERVICIOS SAN GUILLERMO S.A. DE C.V.,1,10252
17,26,Tlayacapan,234,17026,1,54835,PL/1838/EXP/ES/2015,,-296.94,56.8699,56.8699,SERVICIO VACACIONAL TLAYACAPAN SA DE CV,3,18278
17,23,Tlalnepantla,235,17023,1,,,,,,,,0,0
17,6,Cuautla,236,17006,1,236895,PL/1509/EXP/ES/2015,,-1780.9722,338.978,338.978,servicio migajas II sa de cv,18,13161
17,2,Atlatlahucan,237,17002,1,49185,PL/1727/EXP/ES/2015,,-395.6006,75.643,75.643,ESTACION DE SERVICIO EL SALTO SA DE CV,4,12296
17,4,Ayala,238,17004,1,62639,PL/1472/EXP/ES/2015,,-692.68,131.2475,131.2475,servicio migajas sa de cv,7,8948
17,31,Zacatepec,239,17031,1,34512,PL/2236/EXP/ES/2015,,-495.9844,93.2259,93.2259,CASALA COMBUSTIBLES Y SERVICIOS SA DE CV,5,6902
17,8,Emiliano Zapata,240,17008,1,112078,PL/8637/EXP/ES/2015,,-694.3782,131.851,131.851,GASOLINERIA ZAPATA S.A. DE C.V.,7,16011
17,11,Jiutepec,241,17011,1,141701,PL/822/EXP/ES/2015,,-1388.3079,264.5078,264.5078,"Estación de Servicio Cantabria, S.A. de C.V.",14,10122
17,12,Jojutla,242,17012,1,50821,PL/2062/EXP/ES/2015,,-595.3112,111.6085,111.6085,"SERVICIO CIRCUITO INTERIOR, SA DE CV  E10888",6,8470
17,1,Amacuzac,243,17001,1,11577,PL/10191/EXP/ES/2015,,-99.3738,18.6035,18.6035,GASOGRUPO EXCAM SA DE CV,1,11577
17,21,Tetecala,244,17021,1,24360,PL/21183/EXP/ES/2018,,-99.4612,18.6919,18.6919,SERVICIO TETECALA SA DE CV,1,24360
17,17,Puente de Ixtla,245,17017,1,96631,PL/1093/EXP/ES/2015,,-794.2813,149.1571,149.1571,"Servicio Teques, S.A. de C.V.",8,12079
17,33,Temoac,246,17033,1,10104,PL/8870/EXP/ES/2015,,-98.7799,18.7574,18.7574,LILIANA CARMONA GUERRERO,1,10104
17,13,Jonacatepec,247,17013,1,,,,,,,,0,0
17,10,Jantetelco,248,17010,1,72745,PL/5813/EXP/ES/2015,,-592.7382,112.2728,112.2728,GABINO RAFAEL VERGARA ROMERO,6,12124
17,24,Tlaltizapán,249,17024,1,9447,PL/8629/EXP/ES/2015,,-99.1163,18.692,18.692,CARITINA VARGAS FLORES,1,9447
17,25,Tlaquiltenango,250,17025,1,3781,PL/2224/EXP/ES/2015,,-99.1561,18.6505,18.6505,ESTACION DE SERVICIO TLAQUILTENANGO SA DE CV,1,3781
17,19,Tepalcingo,251,17019,1,36839,PL/9390/EXP/ES/2015,,-296.4966,55.7917,55.7917,"SERVICIO CATTAR, S.A. DE C.V.",3,12280
17,3,Axochiapan,252,17003,1,31859,PL/6649/EXP/ES/2015,,-296.2721,55.5231,55.5231,GABINO RAFAEL VERGARA ROMERO,3,10620
25,12,Mazatlán,253,25012,1,639167,PL/1678/EXP/ES/2015,,-6809.5491,1487.6905,1487.6905,"PETROMAR DEL PACIFICO, S.A. DE C.V.",64,9987
25,17,Sinaloa,254,25017,1,105306,PL/2451/EXP/ES/2015,,-866.4167,206.5833,206.5833,PEDRO RAFAEL PINTO VIVAS,8,13163
25,6,Culiacán,255,25006,1,2179402,PL/2187/EXP/ES/2015,,-21371.374,4925.294,4925.294,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",199,10952
25,18,Navolato,256,25018,1,251888,PL/2206/EXP/ES/2015,,-2261.5248,519.5992,519.5992,GENERAL DE COMBUSTIBLES S.A DE C.V,21,11995
25,16,San Ignacio,257,25016,1,47879,PL/5878/EXP/ES/2015,,-426.2563,95.3783,95.3783,GASOLINERA BLANCARTE S.A. DE C.V.,4,11970
25,15,Salvador Alvarado,258,25015,1,191478,PL/2568/EXP/ES/2015,,-2269.9629,534.681,534.681,ABASTECEDORA DE SERVICIOS DEL VALLE SA DE CV,21,9118
25,14,Rosario,259,25014,1,97156,PL/6009/EXP/ES/2015,,-847.3555,183.9263,183.9263,SERVICIO EL RECREO S.A DE C.V,8,12145
25,13,Mocorito,260,25013,1,75762,PL/5823/EXP/ES/2015,,-970.1097,226.639,226.639,EXACTO COMBUSTIBLES SA DE CV,9,8418
25,11,Guasave,261,25011,1,442373,PL/903/EXP/ES/2015,,-5642.1393,1331.4227,1331.4227,GASOLINERA GUASAVE SA DE CV,52,8507
25,10,El Fuerte,262,25010,1,124933,PL/396/EXP/ES/2015,,-1413.3161,341.1077,341.1077,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",13,9610
25,9,Escuinapa,263,25009,1,92896,PL/5239/EXP/ES/2015,,-846.1742,182.2085,182.2085,"SERVICIO PARADOR EL ESPAÑOL, S.A. DE C.V.",8,11612
25,8,Elota,264,25008,1,43743,PL/2190/EXP/ES/2015,,-641.4109,143.7345,143.7345,SERVICIOS LA CRUZ CEUTA SA DE CV,6,7291
25,7,Choix,265,25007,1,11525,PL/2322/EXP/ES/2015,,-216.655,53.4188,53.4188,RIO CHOIX SA DE CV,2,5763
25,5,Cosalá,266,25005,1,32409,PL/7642/EXP/ES/2015,,-213.394,48.8273,48.8273,GRUPO INMOBILIARIO EL COMEDERO SA DE CV,2,16205
25,4,Concordia,267,25004,1,44854,PL/4691/EXP/ES/2015,,-318.4534,69.6813,69.6813,Servicios Las Salvias S.A. de C.V.,3,14951
25,3,Badiraguato,268,25003,1,55424,PL/7209/EXP/ES/2015,,-537.5142,128.2432,128.2432,LAS CANICAS  S.A DE C.V.,5,11085
25,1,Ahome,269,25001,1,898399,PL/371/EXP/ES/2015,,-10466.0647,2479.6906,2479.6906,MULTISERVICIOS LA PILARICA SA DE CV,96,9358
25,2,Angostura,270,25002,1,94336,PL/6095/EXP/ES/2015,,-1081.1062,252.3837,252.3837,GASOLINERA COSTA AZUL SA DE CV,10,9434
26,26,Etchojoa,271,26026,1,38535,PL/5610/EXP/ES/2015,,-548.1303,134.782,134.782,SERVICIO BACOBAMPO S.A. DE C.V.,5,7707
26,42,Navojoa,272,26042,1,270492,PL/1032/EXP/ES/2015,,-3283.9789,812.4819,812.4819,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",30,9016
26,12,Bácum,273,26012,1,66159,PL/5581/EXP/ES/2015,,-660.6636,164.8564,164.8564,Servicios Populares S.A. de C.V.,6,11027
26,33,Huatabampo,274,26033,1,122825,PL/5613/EXP/ES/2015,,-1314.4915,321.1343,321.1343,SERVICIO BACOBAMPO S.A. DE C.V.,12,10235
26,32,Huásabas,275,26032,1,7891,PL/6433/EXP/ES/2015,,-109.3048,29.9192,29.9192,GASOLINERA HUASABAS S.A. DE C.V.,1,7891
26,48,Puerto Peñasco,276,26048,1,188426,PL/6092/EXP/ES/2015,,-2042.8025,563.7514,563.7514,"OCTAMAR DE SONORA, S.A. DE C.V.",18,10468
26,17,Caborca,277,26017,1,158666,PL/5615/EXP/ES/2015,,-2356.422,645.238,645.238,CENTRO DE SERVICIOS ELVA SA DE CV,21,7556
26,50,Rayón,278,26050,1,14371,PL/12780/EXP/ES/2015,,-110.5635,29.709,29.709,MARCIA LIZETH ANTUNEZ NAVARRO,1,14371
26,49,Quiriego,279,26049,1,7906,PL/7295/EXP/ES/2015,,-109.2583,27.5124,27.5124,"COMBUSTIBLES QUIRIEGO, S.A. DE C.V.",1,7906
26,47,Pitiquito,280,26047,1,23008,PL/7515/EXP/ES/2015,,-224.7334,60.5841,60.5841,REYNALDO MAYTORENA FLORES,2,11504
26,46,Oquitoa,281,26046,1,,,,,,,,0,0
26,45,Opodepe,282,26045,1,,,,,,,,0,0
26,44,Onavas,283,26044,1,,,,,,,,0,0
26,43,Nogales,284,26043,1,339275,PL/833/EXP/ES/2015,,-3994.1004,1125.9046,1125.9046,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",36,9424
26,41,Nacozari de García,285,26041,1,22589,PL/4219/EXP/ES/2015,,-329.0802,91.1238,91.1238,NS Servicios Automotrices SA de CV,3,7530
26,40,Nácori Chico,286,26040,1,9415,PL/8289/EXP/ES/2015,,-108.9833,29.691,29.691,RODOLFO MONGE CRUZ,1,9415
26,39,Naco,287,26039,1,26136,PL/9604/EXP/ES/2015,,-219.8952,62.6421,62.6421,ROSALIA BORQUEZ FIGUEROA,2,13068
26,38,Moctezuma,288,26038,1,38562,PL/6429/EXP/ES/2015,,-329.0438,89.4175,89.4175,GASOLINERA MORENO TERAN S.A. DE C.V.,3,12854
26,37,Mazatán,289,26037,1,,,,,,,,0,0
26,36,Magdalena,290,26036,1,60611,PL/2132/EXP/ES/2015,,-998.6952,275.6696,275.6696,SERVICIO MOEDLO HERMANOS FELIX S.A.D E CV.,9,6735
26,35,Imuris,291,26035,1,17691,PL/5703/EXP/ES/2015,,-332.5857,92.5954,92.5954,Garage Imuris SA de CV,3,5897
26,34,Huépac,292,26034,1,,,,,,,,0,0
26,31,Huachinera,293,26031,1,,,,,,,,0,0
26,68,Villa Pesqueira,294,26068,1,,,,,,,,0,0
26,28,Granados,295,26028,1,,,,,,,,0,0
26,27,Fronteras,296,26027,1,13092,PL/10953/EXP/ES/2015,,-109.5863,30.7186,30.7186,JESUS FRANCISCO MEDINA QUIJADA,1,13092
26,25,Empalme,297,26025,1,66595,PL/5844/EXP/ES/2015,,-996.9843,251.8909,251.8909,COMBUSTIBLES Y LUBRICANTES REFORMA S.A DE C.V.,9,7399
26,24,Divisaderos,298,26024,1,,,,,,,,0,0
26,23,Cumpas,299,26023,1,21502,PL/6810/EXP/ES/2015,,-219.5557,59.9967,59.9967,ADRIAN GRIJALVA RUIZ,2,10751
26,22,Cucurpe,300,26022,1,22378,PL/19901/EXP/ES/2017,,-110.703,30.3314,30.3314,ANA GUADALUPE MUNGARAY PALOMINO,1,22378
26,21,La Colorada,301,26021,1,12989,PL/10795/EXP/ES/2015,,-109.9511,28.6225,28.6225,GASOLINERA SAN PABLO S.A. DE C.V.,1,12989
26,20,Carbó,302,26020,1,22393,PL/9745/EXP/ES/2015,,-222.0037,59.3741,59.3741,ROSA ISELA PACHECO NAVARRO,2,11197
26,19,Cananea,303,26019,1,55839,PL/6085/EXP/ES/2015,,-771.9802,216.9648,216.9648,COMERCIAL AUTOMOTRIZ SA DE CV,7,7977
26,18,Cajeme,304,26018,1,657401,PL/2220/EXP/ES/2015,,-8465.349,2116.1091,2116.1091,GASOLINERA RRL SA DE CV,77,8538
26,16,Benjamín Hill,305,26016,1,5474,PL/5885/EXP/ES/2015,,-111.0972,30.1737,30.1737,MARIA DEL CARMEN MONTEVERDE SINOHUI,1,5474
26,15,Bavispe,306,26015,1,,,,,,,,0,0
26,14,Baviácora,307,26014,1,28600,PL/10773/EXP/ES/2015,,-220.2821,59.2537,59.2537,ESTACIÓN DE SERVICIO LA MEXICANA SA DE CV,2,14300
26,13,Banámichi,308,26013,1,11589,PL/10179/EXP/ES/2015,,-110.2163,30.0142,30.0142,MAC Servicios del Rio Banamichi S A de C V,1,11589
26,11,Bacoachi,309,26011,1,14852,PL/13118/EXP/ES/2016,,-109.9644,30.6319,30.6319,ARIZPE S.A. DE C.V.,1,14852
26,10,Bacerac,310,26010,1,,,,,,,,0,0
26,9,Bacanora,311,26009,1,,,,,,,,0,0
26,8,Bacadéhuachi,312,26008,1,,,,,,,,0,0
26,7,Atil,313,26007,1,,,,,,,,0,0
26,6,Arizpe,314,26006,1,14853,PL/13117/EXP/ES/2016,,-110.1736,30.3323,30.3323,ARIZPE S.A. DE C.V.,1,14853
26,5,Arivechi,315,26005,1,,,,,,,,0,0
26,4,Altar,316,26004,1,39589,PL/5465/EXP/ES/2015,,-447.3365,122.8617,122.8617,"ESTACION DE SERVICIO ALTAR, S DE RL DE CV",4,9897
26,3,Alamos,317,26003,1,57346,PL/8234/EXP/ES/2015,,-435.8085,108.1281,108.1281,JESUS SALIDO BALDERRAMA,4,14337
26,2,Agua Prieta,318,26002,1,198480,PL/5275/EXP/ES/2015,,-2081.4207,594.9983,594.9983,SERVICIO EXPRESS APEGAS SA DE CV,19,10446
26,1,Aconchi,319,26001,1,20818,PL/5760/EXP/ES/2015,,-220.4545,59.6515,59.6515,"FRANCISCO HERRERA MONTAÑO, S.A DE C.V.",2,10409
26,72,San Ignacio Río Muerto,320,26072,1,8628,PL/2090/EXP/ES/2015,,-220.4834,54.8195,54.8195,BLANCA DELIA CASTRO LOPEZ,2,4314
26,71,Benito Juárez,321,26071,1,69940,PL/4941/EXP/ES/2015,,-549.1448,135.6937,135.6937,SERVICIO JECOPACO S.A DE C.V,5,13988
26,70,General Plutarco Elías Calles,322,26070,1,29486,PL/5445/EXP/ES/2015,,-451.4062,127.4549,127.4549,Super Servicio Salcido SA de CV,4,7372
26,69,Yécora,323,26069,1,12442,PL/4572/EXP/ES/2015,,-217.8506,56.7317,56.7317,"COMBUSTIBLES Y REFACCIONES DE YECORA, S.A. DE C.V.",2,6221
26,67,Villa Hidalgo,324,26067,1,7068,PL/4848/EXP/ES/2015,,-109.3201,30.1556,30.1556,JOSE IGNACIO LORETO DURAZO,1,7068
26,66,Ures,325,26066,1,26180,PL/5602/EXP/ES/2015,,-331.2182,88.2366,88.2366,DELIA OCHOA CORDOVA,3,8727
26,65,Tubutama,326,26065,1,8771,PL/7749/EXP/ES/2015,,-111.4676,30.9026,30.9026,MARTIN GERARDO REDONDO LOPEZ,1,8771
26,64,Trincheras,327,26064,1,,,,,,,,0,0
26,63,Tepache,328,26063,1,,,,,,,,0,0
26,62,Suaqui Grande,329,26062,1,,,,,,,,0,0
26,61,Soyopa,330,26061,1,,,,,,,,0,0
26,60,Sáric,331,26060,1,,,,,,,,0,0
26,59,Santa Cruz,332,26059,1,4961,PL/5102/EXP/ES/2015,,-110.5989,31.237,31.237,GAS SERVICIO SANTA CRUZ SA DE CV,1,4961
26,58,Santa Ana,333,26058,1,68993,PL/1025/EXP/ES/2015,,-777.792,213.5629,213.5629,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",7,9856
26,57,San Pedro de la Cueva,334,26057,1,,,,,,,,0,0
26,56,San Miguel de Horcasitas,335,26056,1,11025,PL/5629/EXP/ES/2015,,-221.8778,58.7501,58.7501,"SERVICIO LAS MERCEDES, S.A. DE C.V.",2,5513
26,54,San Javier,336,26054,1,,,,,,,,0,0
26,53,San Felipe de Jesús,337,26053,1,,,,,,,,0,0
26,52,Sahuaripa,338,26052,1,15081,PL/4253/EXP/ES/2015,,-218.4632,58.0973,58.0973,EDMUNDO PARRA ENRIQUEZ,2,7541
26,51,Rosario,339,26051,1,6291,PL/4585/EXP/ES/2015,,-109.3787,27.8418,27.8418,MARIO VALENZUELA CLARK,1,6291
26,55,San Luis Río Colorado,340,26055,1,350286,PL/383/EXP/ES/2015,,-4705.4936,1328.7426,1328.7426,GRUPO EMPRESARIAL CACHANILLA SA DE CV,41,8544
2,4,Tijuana,341,2004,1,2029900,PL/658/EXP/ES/2015,,-27250.9966,7572.3165,7572.3165,"ESTACION DE SERVICIO CALAFIA, S.A. DE C.V.",233,8712
2,3,Tecate,342,2003,1,211663,PL/726/EXP/ES/2015,,-2331.0217,651.1993,651.1993,Estacion El Encanto S.A. de C.V.,20,10583
2,5,Playas de Rosarito,343,2005,1,242001,PL/897/EXP/ES/2015,,-2692.1311,744.2471,744.2471,"ESTACION PIRU, S.A. DE C.V.",23,10522
2,2,Mexicali,344,2002,1,1955804,PL/584/EXP/ES/2015,,-25957.3282,7322.7715,7322.7715,"PETROMAX, S.A. DE C.V.",225,8692
2,1,Ensenada,345,2001,1,1017116,PL/860/EXP/ES/2015,,-11164.8785,3018.0001,3018.0001,"ESTACION RAEL, S. DE R.L. DE C.V.",96,10595
26,29,Guaymas,346,26029,1,310947,PL/5422/EXP/ES/2015,,-3437.7276,865.8536,865.8536,FLECHA GASOLINERA SA DE CV,31,10031
26,30,Hermosillo,347,26030,1,1294012,PL/2639/EXP/ES/2015,,-16318.1827,4274.2917,4274.2917,ESTACION DE SERVICIO ERSAL SA DE CV,147,8803
3,9,Loreto,348,3009,1,61015,PL/5662/EXP/ES/2015,,-668.0731,155.862,155.862,LA DANZANTE SA DE CV,6,10169
3,3,La Paz,349,3003,1,693792,PL/733/EXP/ES/2015,,-7499.8333,1636.36,1636.36,GASOLINERAS PABA SA DE CV,68,10203
3,2,Mulegé,350,3002,1,188200,PL/6163/EXP/ES/2015,,-2038.0893,493.8504,493.8504,SERVICIO VIZCAINO SA DE CV,18,10456
3,1,Comondú,351,3001,1,272739,PL/5562/EXP/ES/2015,,-2570.356,576.814,576.814,"COMBUSTIBLES Y LUBRICANTES GASA,S.A. DE C.V.",23,11858
3,8,Los Cabos,352,3008,1,672218,PL/1703/EXP/ES/2015,,-6479.6695,1358.1899,1358.1899,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,59,11394
6,9,Tecomán,353,6009,1,220801,PL/753/EXP/ES/2015,,-1973.5259,359.4658,359.4658,ENERGETICOS CERRO DE ORTEGA SA DE CV,19,11621
6,7,Manzanillo,354,6007,1,276300,PL/689/EXP/ES/2015,,-3441.9454,629.8615,629.8615,RAMCAL SA DE CV,33,8373
6,1,Armería,355,6001,1,18873,PL/4686/EXP/ES/2015,,-207.944,37.8687,37.8687,Autoservicio Comb y Lub de Colima REJAGAS SA de CV,2,9437
6,4,Coquimatlán,356,6004,1,34654,PL/1701/EXP/ES/2015,,-311.5311,57.598,57.598,FLORENCIO LARIOS GAYTAN SA DE CV,3,11551
6,10,Villa de Álvarez,357,6010,1,245578,PL/800/EXP/ES/2015,,-2386.1623,443.1768,443.1768,GRUPO 65 SA DE CV,23,10677
6,3,Comala,358,6003,1,19731,PL/5361/EXP/ES/2015,,-207.4767,38.6956,38.6956,JOSE ANTONIO GARCIA MUNGUIA,2,9866
6,8,Minatitlán,359,6008,1,5806,PL/4761/EXP/ES/2015,,-104.0562,19.3967,19.3967,MIGUEL ARCINIEGA FIGUEROA,1,5806
6,2,Colima,360,6002,1,296933,PL/892/EXP/ES/2015,,-3526.3967,654.1524,654.1524,"CRUCERO LAS GOLONDRINAS,SA DE CV",34,8733
6,6,Ixtlahuacán,361,6006,1,8287,PL/7212/EXP/ES/2015,,-103.7345,18.9983,18.9983,SERVICIO IXTLAHUACÁN SA DE CV,1,8287
6,5,Cuauhtémoc,362,6005,1,60928,PL/1381/EXP/ES/2015,,-518.0496,96.6444,96.6444,"SERVICIO XACOBEO, S.A. DE C.V.",5,12186
18,1,Acaponeta,363,18001,1,56968,PL/3254/EXP/ES/2015,,-631.9311,134.7535,134.7535,"Servicio Boulevard Acaponeta, S.A. de C.V.",6,9495
18,2,Ahuacatlán,364,18002,1,10106,PL/965/EXP/ES/2015,,-209.0008,42.1179,42.1179,"COMBU-EXPRESS, S.A. DE C.V.",2,5053
18,3,Amatlán de Cañas,365,18003,1,21158,PL/9572/EXP/ES/2015,,-208.8494,41.6759,41.6759,SALVADOR NAVARRO CUETO,2,10579
18,5,Huajicori,366,18005,1,27436,PL/23668/EXP/ES/2020,,-105.329,22.6395,22.6395,"SERVICIO LA PIEDRA CHINA, S.A. DE C.V.",1,27436
18,6,Ixtlán del Río,367,18006,1,50237,PL/974/EXP/ES/2015,,-521.8326,105.1901,105.1901,"COMBU-EXPRESS, S.A. DE C.V.",5,10047
18,7,Jala,368,18007,1,7361,PL/3905/EXP/ES/2015,,-104.4348,21.0966,21.0966,SERVICIO EL LLANO SA DE CV,1,7361
18,8,Xalisco,369,18008,1,61256,PL/3819/EXP/ES/2015,,-524.4815,107.2493,107.2493,SERVICIO APOLO SA DE CV,5,12251
18,9,Del Nayar,370,18009,1,6604,PL/3222/EXP/ES/2015,,-104.5059,21.4715,21.4715,"Gasolinera Plaza Aguamilpa, S.A. de C.V.",1,6604
18,11,Ruíz,371,18011,1,10835,PL/2668/EXP/ES/2015,,-210.2875,43.911,43.911,VASOMI S.A. DE C.V.,2,5418
18,13,San Pedro Lagunillas,372,18013,1,9846,PL/8595/EXP/ES/2015,,-104.7503,21.1967,21.1967,"SERVICIOS SAN PEDRO DE NAYARIT, S.A. DE C.V.",1,9846
18,14,Santa María del Oro,373,18014,1,56543,PL/964/EXP/ES/2015,,-523.3279,106.4429,106.4429,"COMBU-EXPRESS, S.A. DE C.V.",5,11309
18,16,Tecuala,374,18016,1,49905,PL/3659/EXP/ES/2015,,-421.7749,89.5798,89.5798,"SERVICIO BRISEÑO, S.A. DE C.V.",4,12476
18,17,Tepic,375,18017,1,630539,PL/417/EXP/ES/2015,,-6397.8167,1311.9589,1311.9589,"GRUPO OCTANO, S.A. DE C.V.",61,10337
